"ID","Name","Station","Latitude","Longitude","Elevation","Depth","Avg_Depth","Beginning_Year","Ending_Year","Missing_Years","Percentage_Missing_Values","Number_of_Full_Years","Filename","Land_Cover"
200,"Fincham","COSMOS-UK",52.61777,0.51073,15,"0.5-0.5",0.5,2017,2023,NA,0,7,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Fincham/COSMOS-UK_COSMOS-UK_Fincham_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm","Arable and horticulture (empirically determined)"
202,"Fivemiletown","COSMOS-UK",54.2985,-7.29186,174,"0.05-0.05",0.05,2018,2023,NA,0,6,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Fivemiletown/COSMOS-UK_COSMOS-UK_Fivemiletown_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm","Arable and horticulture (empirically determined)"
203,"Fivemiletown","COSMOS-UK",54.2985,-7.29186,174,"0.05-0.05",0.05,2018,2023,NA,0,6,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Fivemiletown/COSMOS-UK_COSMOS-UK_Fivemiletown_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm","Arable and horticulture (empirically determined)"
204,"Fivemiletown","COSMOS-UK",54.2985,-7.29186,174,"0.1-0.1",0.1,2018,2023,NA,0,6,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Fivemiletown/COSMOS-UK_COSMOS-UK_Fivemiletown_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm","Arable and horticulture (empirically determined)"
205,"Fivemiletown","COSMOS-UK",54.2985,-7.29186,174,"0.1-0.1",0.1,2018,2023,NA,0,6,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Fivemiletown/COSMOS-UK_COSMOS-UK_Fivemiletown_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm","Arable and horticulture (empirically determined)"
206,"Fivemiletown","COSMOS-UK",54.2985,-7.29186,174,"0.15-0.15",0.15,2018,2023,NA,0,6,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Fivemiletown/COSMOS-UK_COSMOS-UK_Fivemiletown_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm","Arable and horticulture (empirically determined)"
207,"Fivemiletown","COSMOS-UK",54.2985,-7.29186,174,"0.15-0.15",0.15,2018,2023,NA,0,6,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Fivemiletown/COSMOS-UK_COSMOS-UK_Fivemiletown_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm","Arable and horticulture (empirically determined)"
208,"Fivemiletown","COSMOS-UK",54.2985,-7.29186,174,"0.25-0.25",0.25,2018,2023,NA,0,6,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Fivemiletown/COSMOS-UK_COSMOS-UK_Fivemiletown_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm","Arable and horticulture (empirically determined)"
209,"Fivemiletown","COSMOS-UK",54.2985,-7.29186,174,"0.25-0.25",0.25,2018,2023,NA,0,6,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Fivemiletown/COSMOS-UK_COSMOS-UK_Fivemiletown_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm","Arable and horticulture (empirically determined)"
210,"Fivemiletown","COSMOS-UK",54.2985,-7.29186,174,"0.5-0.5",0.5,2018,2023,NA,0,6,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Fivemiletown/COSMOS-UK_COSMOS-UK_Fivemiletown_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm","Arable and horticulture (empirically determined)"
211,"Fivemiletown","COSMOS-UK",54.2985,-7.29186,174,"0.5-0.5",0.5,2018,2023,NA,0,6,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Fivemiletown/COSMOS-UK_COSMOS-UK_Fivemiletown_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm","Arable and horticulture (empirically determined)"
212,"GisburnForest","COSMOS-UK",54.02381,-2.38463,246,"0-0.3",0.15,2014,2022,NA,0,9,"/home/xosto002/Beachelor_thesis/COSMOS-UK/GisburnForest/COSMOS-UK_COSMOS-UK_GisburnForest_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm","Coniferous woodland (empirically determined)"
213,"GisburnForest","COSMOS-UK",54.02381,-2.38463,246,"0.1-0.1",0.1,2014,2023,NA,0,10,"/home/xosto002/Beachelor_thesis/COSMOS-UK/GisburnForest/COSMOS-UK_COSMOS-UK_GisburnForest_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm","Coniferous woodland (empirically determined)"
214,"GisburnForest","COSMOS-UK",54.02381,-2.38463,246,"0.1-0.1",0.1,2014,2023,NA,0,10,"/home/xosto002/Beachelor_thesis/COSMOS-UK/GisburnForest/COSMOS-UK_COSMOS-UK_GisburnForest_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm","Coniferous woodland (empirically determined)"
218,"Glenwherry","COSMOS-UK",54.83809,-6.0046,274,"0-0.3",0.15,2016,2022,NA,0,7,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Glenwherry/COSMOS-UK_COSMOS-UK_Glenwherry_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm","Improved grassland (empirically determined)"
219,"Glenwherry","COSMOS-UK",54.83809,-6.0046,274,"0.05-0.05",0.05,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Glenwherry/COSMOS-UK_COSMOS-UK_Glenwherry_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm","Improved grassland (empirically determined)"
220,"Glenwherry","COSMOS-UK",54.83809,-6.0046,274,"0.05-0.05",0.05,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Glenwherry/COSMOS-UK_COSMOS-UK_Glenwherry_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm","Improved grassland (empirically determined)"
221,"Glenwherry","COSMOS-UK",54.83809,-6.0046,274,"0.1-0.1",0.1,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Glenwherry/COSMOS-UK_COSMOS-UK_Glenwherry_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm","Improved grassland (empirically determined)"
222,"Glenwherry","COSMOS-UK",54.83809,-6.0046,274,"0.1-0.1",0.1,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Glenwherry/COSMOS-UK_COSMOS-UK_Glenwherry_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm","Improved grassland (empirically determined)"
223,"Glenwherry","COSMOS-UK",54.83809,-6.0046,274,"0.15-0.15",0.15,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Glenwherry/COSMOS-UK_COSMOS-UK_Glenwherry_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm","Improved grassland (empirically determined)"
224,"Glenwherry","COSMOS-UK",54.83809,-6.0046,274,"0.15-0.15",0.15,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Glenwherry/COSMOS-UK_COSMOS-UK_Glenwherry_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm","Improved grassland (empirically determined)"
225,"Glenwherry","COSMOS-UK",54.83809,-6.0046,274,"0.25-0.25",0.25,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Glenwherry/COSMOS-UK_COSMOS-UK_Glenwherry_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm","Improved grassland (empirically determined)"
226,"Glenwherry","COSMOS-UK",54.83809,-6.0046,274,"0.25-0.25",0.25,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Glenwherry/COSMOS-UK_COSMOS-UK_Glenwherry_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm","Improved grassland (empirically determined)"
227,"Glenwherry","COSMOS-UK",54.83809,-6.0046,274,"0.5-0.5",0.5,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Glenwherry/COSMOS-UK_COSMOS-UK_Glenwherry_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm","Improved grassland (empirically determined)"
228,"Glenwherry","COSMOS-UK",54.83809,-6.0046,274,"0.5-0.5",0.5,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Glenwherry/COSMOS-UK_COSMOS-UK_Glenwherry_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm","Improved grassland (empirically determined)"
229,"Hadlow","COSMOS-UK",51.22856,0.32018,33,"0-0.3",0.15,2016,2022,NA,0,7,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Hadlow/COSMOS-UK_COSMOS-UK_Hadlow_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm","Improved grassland (empirically determined)"
230,"Hadlow","COSMOS-UK",51.22856,0.32018,33,"0.05-0.05",0.05,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Hadlow/COSMOS-UK_COSMOS-UK_Hadlow_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm","Improved grassland (empirically determined)"
231,"Hadlow","COSMOS-UK",51.22856,0.32018,33,"0.05-0.05",0.05,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Hadlow/COSMOS-UK_COSMOS-UK_Hadlow_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm","Improved grassland (empirically determined)"
232,"Hadlow","COSMOS-UK",51.22856,0.32018,33,"0.1-0.1",0.1,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Hadlow/COSMOS-UK_COSMOS-UK_Hadlow_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm","Improved grassland (empirically determined)"
233,"Hadlow","COSMOS-UK",51.22856,0.32018,33,"0.1-0.1",0.1,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Hadlow/COSMOS-UK_COSMOS-UK_Hadlow_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm","Improved grassland (empirically determined)"
234,"Hadlow","COSMOS-UK",51.22856,0.32018,33,"0.15-0.15",0.15,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Hadlow/COSMOS-UK_COSMOS-UK_Hadlow_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm","Improved grassland (empirically determined)"
235,"Hadlow","COSMOS-UK",51.22856,0.32018,33,"0.15-0.15",0.15,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Hadlow/COSMOS-UK_COSMOS-UK_Hadlow_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm","Improved grassland (empirically determined)"
236,"Hadlow","COSMOS-UK",51.22856,0.32018,33,"0.25-0.25",0.25,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Hadlow/COSMOS-UK_COSMOS-UK_Hadlow_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm","Improved grassland (empirically determined)"
237,"Hadlow","COSMOS-UK",51.22856,0.32018,33,"0.25-0.25",0.25,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Hadlow/COSMOS-UK_COSMOS-UK_Hadlow_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm","Improved grassland (empirically determined)"
238,"Hadlow","COSMOS-UK",51.22856,0.32018,33,"0.5-0.5",0.5,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Hadlow/COSMOS-UK_COSMOS-UK_Hadlow_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm","Improved grassland (empirically determined)"
239,"Hadlow","COSMOS-UK",51.22856,0.32018,33,"0.5-0.5",0.5,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Hadlow/COSMOS-UK_COSMOS-UK_Hadlow_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm","Improved grassland (empirically determined)"
243,"HenfaesFarm","COSMOS-UK",53.22541,-4.01244,287,"0-0.3",0.15,2016,2022,NA,0,7,"/home/xosto002/Beachelor_thesis/COSMOS-UK/HenfaesFarm/COSMOS-UK_COSMOS-UK_HenfaesFarm_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm","Acid grassland (empirically determined)"
244,"HenfaesFarm","COSMOS-UK",53.22541,-4.01244,287,"0.1-0.1",0.1,2015,2023,NA,0,9,"/home/xosto002/Beachelor_thesis/COSMOS-UK/HenfaesFarm/COSMOS-UK_COSMOS-UK_HenfaesFarm_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm","Acid grassland (empirically determined)"
245,"HenfaesFarm","COSMOS-UK",53.22541,-4.01244,287,"0.1-0.1",0.1,2015,2023,NA,0,9,"/home/xosto002/Beachelor_thesis/COSMOS-UK/HenfaesFarm/COSMOS-UK_COSMOS-UK_HenfaesFarm_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm","Acid grassland (empirically determined)"
246,"Heytesbury","COSMOS-UK",51.20289,-2.0796,166,"0-0.3",0.15,2017,2022,NA,0,6,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Heytesbury/COSMOS-UK_COSMOS-UK_Heytesbury_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm","Calcareous grassland (empirically determined)"
247,"Heytesbury","COSMOS-UK",51.20289,-2.0796,166,"0.05-0.05",0.05,2017,2023,NA,0,7,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Heytesbury/COSMOS-UK_COSMOS-UK_Heytesbury_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm","Calcareous grassland (empirically determined)"
248,"Heytesbury","COSMOS-UK",51.20289,-2.0796,166,"0.05-0.05",0.05,2017,2023,NA,0,7,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Heytesbury/COSMOS-UK_COSMOS-UK_Heytesbury_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm","Calcareous grassland (empirically determined)"
249,"Heytesbury","COSMOS-UK",51.20289,-2.0796,166,"0.05-0.05",0.05,2017,2023,NA,0,7,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Heytesbury/COSMOS-UK_COSMOS-UK_Heytesbury_sm_0.050000_0.050000_TDT-C_19500101_20241016.stm","Calcareous grassland (empirically determined)"
250,"Heytesbury","COSMOS-UK",51.20289,-2.0796,166,"0.05-0.05",0.05,2017,2023,NA,0,7,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Heytesbury/COSMOS-UK_COSMOS-UK_Heytesbury_sm_0.050000_0.050000_TDT-D_19500101_20241016.stm","Calcareous grassland (empirically determined)"
251,"Heytesbury","COSMOS-UK",51.20289,-2.0796,166,"0.1-0.1",0.1,2017,2022,NA,0,6,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Heytesbury/COSMOS-UK_COSMOS-UK_Heytesbury_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm","Calcareous grassland (empirically determined)"
252,"Heytesbury","COSMOS-UK",51.20289,-2.0796,166,"0.1-0.1",0.1,2017,2022,NA,0,6,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Heytesbury/COSMOS-UK_COSMOS-UK_Heytesbury_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm","Calcareous grassland (empirically determined)"
253,"Heytesbury","COSMOS-UK",51.20289,-2.0796,166,"0.15-0.15",0.15,2017,2023,NA,0,7,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Heytesbury/COSMOS-UK_COSMOS-UK_Heytesbury_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm","Calcareous grassland (empirically determined)"
254,"Heytesbury","COSMOS-UK",51.20289,-2.0796,166,"0.15-0.15",0.15,2017,2023,NA,0,7,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Heytesbury/COSMOS-UK_COSMOS-UK_Heytesbury_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm","Calcareous grassland (empirically determined)"
255,"Heytesbury","COSMOS-UK",51.20289,-2.0796,166,"0.25-0.25",0.25,2017,2023,NA,0,7,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Heytesbury/COSMOS-UK_COSMOS-UK_Heytesbury_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm","Calcareous grassland (empirically determined)"
256,"Heytesbury","COSMOS-UK",51.20289,-2.0796,166,"0.25-0.25",0.25,2017,2023,NA,0,7,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Heytesbury/COSMOS-UK_COSMOS-UK_Heytesbury_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm","Calcareous grassland (empirically determined)"
257,"Hillsborough","COSMOS-UK",54.447,-6.0684,146,"0-0.3",0.15,2016,2022,NA,0,7,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Hillsborough/COSMOS-UK_COSMOS-UK_Hillsborough_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm","Improved grassland (empirically determined)"
258,"Hillsborough","COSMOS-UK",54.447,-6.0684,146,"0.05-0.05",0.05,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Hillsborough/COSMOS-UK_COSMOS-UK_Hillsborough_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm","Improved grassland (empirically determined)"
259,"Hillsborough","COSMOS-UK",54.447,-6.0684,146,"0.05-0.05",0.05,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Hillsborough/COSMOS-UK_COSMOS-UK_Hillsborough_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm","Improved grassland (empirically determined)"
260,"Hillsborough","COSMOS-UK",54.447,-6.0684,146,"0.1-0.1",0.1,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Hillsborough/COSMOS-UK_COSMOS-UK_Hillsborough_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm","Improved grassland (empirically determined)"
261,"Hillsborough","COSMOS-UK",54.447,-6.0684,146,"0.1-0.1",0.1,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Hillsborough/COSMOS-UK_COSMOS-UK_Hillsborough_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm","Improved grassland (empirically determined)"
262,"Hillsborough","COSMOS-UK",54.447,-6.0684,146,"0.15-0.15",0.15,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Hillsborough/COSMOS-UK_COSMOS-UK_Hillsborough_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm","Improved grassland (empirically determined)"
263,"Hillsborough","COSMOS-UK",54.447,-6.0684,146,"0.15-0.15",0.15,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Hillsborough/COSMOS-UK_COSMOS-UK_Hillsborough_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm","Improved grassland (empirically determined)"
264,"Hillsborough","COSMOS-UK",54.447,-6.0684,146,"0.25-0.25",0.25,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Hillsborough/COSMOS-UK_COSMOS-UK_Hillsborough_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm","Improved grassland (empirically determined)"
265,"Hillsborough","COSMOS-UK",54.447,-6.0684,146,"0.25-0.25",0.25,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Hillsborough/COSMOS-UK_COSMOS-UK_Hillsborough_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm","Improved grassland (empirically determined)"
266,"Hillsborough","COSMOS-UK",54.447,-6.0684,146,"0.5-0.5",0.5,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Hillsborough/COSMOS-UK_COSMOS-UK_Hillsborough_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm","Improved grassland (empirically determined)"
267,"Hillsborough","COSMOS-UK",54.447,-6.0684,146,"0.5-0.5",0.5,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Hillsborough/COSMOS-UK_COSMOS-UK_Hillsborough_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm","Improved grassland (empirically determined)"
268,"HollinHill","COSMOS-UK",54.11068,-0.95952,82,"0-0.3",0.15,2014,2022,NA,0,9,"/home/xosto002/Beachelor_thesis/COSMOS-UK/HollinHill/COSMOS-UK_COSMOS-UK_HollinHill_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm","Improved grassland (empirically determined)"
269,"HollinHill","COSMOS-UK",54.11068,-0.95952,82,"0.1-0.1",0.1,2014,2023,NA,0,10,"/home/xosto002/Beachelor_thesis/COSMOS-UK/HollinHill/COSMOS-UK_COSMOS-UK_HollinHill_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm","Improved grassland (empirically determined)"
270,"HollinHill","COSMOS-UK",54.11068,-0.95952,82,"0.1-0.1",0.1,2014,2023,NA,0,10,"/home/xosto002/Beachelor_thesis/COSMOS-UK/HollinHill/COSMOS-UK_COSMOS-UK_HollinHill_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm","Improved grassland (empirically determined)"
272,"HolmeLacy","COSMOS-UK",52.02088,-2.66211,76,"0.05-0.05",0.05,2018,2023,NA,0,6,"/home/xosto002/Beachelor_thesis/COSMOS-UK/HolmeLacy/COSMOS-UK_COSMOS-UK_HolmeLacy_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm","Arable and horticulture (empirically determined)"
273,"HolmeLacy","COSMOS-UK",52.02088,-2.66211,76,"0.05-0.05",0.05,2018,2023,NA,0,6,"/home/xosto002/Beachelor_thesis/COSMOS-UK/HolmeLacy/COSMOS-UK_COSMOS-UK_HolmeLacy_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm","Arable and horticulture (empirically determined)"
274,"HolmeLacy","COSMOS-UK",52.02088,-2.66211,76,"0.1-0.1",0.1,2018,2023,NA,0,6,"/home/xosto002/Beachelor_thesis/COSMOS-UK/HolmeLacy/COSMOS-UK_COSMOS-UK_HolmeLacy_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm","Arable and horticulture (empirically determined)"
275,"HolmeLacy","COSMOS-UK",52.02088,-2.66211,76,"0.1-0.1",0.1,2018,2023,NA,0,6,"/home/xosto002/Beachelor_thesis/COSMOS-UK/HolmeLacy/COSMOS-UK_COSMOS-UK_HolmeLacy_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm","Arable and horticulture (empirically determined)"
276,"HolmeLacy","COSMOS-UK",52.02088,-2.66211,76,"0.15-0.15",0.15,2018,2023,NA,0,6,"/home/xosto002/Beachelor_thesis/COSMOS-UK/HolmeLacy/COSMOS-UK_COSMOS-UK_HolmeLacy_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm","Arable and horticulture (empirically determined)"
277,"HolmeLacy","COSMOS-UK",52.02088,-2.66211,76,"0.15-0.15",0.15,2018,2023,NA,0,6,"/home/xosto002/Beachelor_thesis/COSMOS-UK/HolmeLacy/COSMOS-UK_COSMOS-UK_HolmeLacy_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm","Arable and horticulture (empirically determined)"
278,"HolmeLacy","COSMOS-UK",52.02088,-2.66211,76,"0.25-0.25",0.25,2018,2023,NA,0,6,"/home/xosto002/Beachelor_thesis/COSMOS-UK/HolmeLacy/COSMOS-UK_COSMOS-UK_HolmeLacy_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm","Arable and horticulture (empirically determined)"
279,"HolmeLacy","COSMOS-UK",52.02088,-2.66211,76,"0.25-0.25",0.25,2018,2023,NA,0,6,"/home/xosto002/Beachelor_thesis/COSMOS-UK/HolmeLacy/COSMOS-UK_COSMOS-UK_HolmeLacy_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm","Arable and horticulture (empirically determined)"
280,"HolmeLacy","COSMOS-UK",52.02088,-2.66211,76,"0.5-0.5",0.5,2018,2023,NA,0,6,"/home/xosto002/Beachelor_thesis/COSMOS-UK/HolmeLacy/COSMOS-UK_COSMOS-UK_HolmeLacy_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm","Arable and horticulture (empirically determined)"
281,"HolmeLacy","COSMOS-UK",52.02088,-2.66211,76,"0.5-0.5",0.5,2018,2023,NA,0,6,"/home/xosto002/Beachelor_thesis/COSMOS-UK/HolmeLacy/COSMOS-UK_COSMOS-UK_HolmeLacy_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm","Arable and horticulture (empirically determined)"
282,"Loddington","COSMOS-UK",52.61016,-0.82642,186,"0-0.3",0.15,2016,2022,NA,0,7,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Loddington/COSMOS-UK_COSMOS-UK_Loddington_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm","Arable and horticulture (empirically determined)"
284,"Loddington","COSMOS-UK",52.61016,-0.82642,186,"0.05-0.05",0.05,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Loddington/COSMOS-UK_COSMOS-UK_Loddington_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm","Arable and horticulture (empirically determined)"
285,"Loddington","COSMOS-UK",52.61016,-0.82642,186,"0.1-0.1",0.1,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Loddington/COSMOS-UK_COSMOS-UK_Loddington_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm","Arable and horticulture (empirically determined)"
286,"Loddington","COSMOS-UK",52.61016,-0.82642,186,"0.1-0.1",0.1,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Loddington/COSMOS-UK_COSMOS-UK_Loddington_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm","Arable and horticulture (empirically determined)"
287,"Loddington","COSMOS-UK",52.61016,-0.82642,186,"0.15-0.15",0.15,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Loddington/COSMOS-UK_COSMOS-UK_Loddington_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm","Arable and horticulture (empirically determined)"
288,"Loddington","COSMOS-UK",52.61016,-0.82642,186,"0.15-0.15",0.15,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Loddington/COSMOS-UK_COSMOS-UK_Loddington_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm","Arable and horticulture (empirically determined)"
289,"Loddington","COSMOS-UK",52.61016,-0.82642,186,"0.25-0.25",0.25,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Loddington/COSMOS-UK_COSMOS-UK_Loddington_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm","Arable and horticulture (empirically determined)"
290,"Loddington","COSMOS-UK",52.61016,-0.82642,186,"0.25-0.25",0.25,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Loddington/COSMOS-UK_COSMOS-UK_Loddington_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm","Arable and horticulture (empirically determined)"
291,"Loddington","COSMOS-UK",52.61016,-0.82642,186,"0.5-0.5",0.5,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Loddington/COSMOS-UK_COSMOS-UK_Loddington_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm","Arable and horticulture (empirically determined)"
292,"Loddington","COSMOS-UK",52.61016,-0.82642,186,"0.5-0.5",0.5,2016,2023,NA,0,8,"/home/xosto002/Beachelor_thesis/COSMOS-UK/Loddington/COSMOS-UK_COSMOS-UK_Loddington_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm","Arable and horticulture (empirically determined)"
