ID,Name,Station,Latitude,Longitude,Elevation,Depth,Avg_Depth,Beginning_Year,Ending_Year,Missing_Years,Percentage_Missing_Values,Number_of_Full_Years,Filename
2,BFG-Niederwerth-1-weighable,BFG_Nw,50.39428,7.60313,66,0.25-0.25,0.25,1996,2021,NA,0,26,/home/xosto002/Beachelor_thesis/BFG_Nw/BFG-Niederwerth-1-weighable/BFG-Nw_BFG-Nw_BFG-Niederwerth-1-weighable_sm_0.250000_0.250000_TRIME-ES-P2_19500101_20241016.stm
3,BFG-Niederwerth-1-weighable,BFG_Nw,50.39428,7.60313,66,0.5-0.66,0.58,2005,2024,NA,0,20,/home/xosto002/Beachelor_thesis/BFG_Nw/BFG-Niederwerth-1-weighable/BFG-Nw_BFG-Nw_BFG-Niederwerth-1-weighable_sm_0.500000_0.660000_TRIME-ES-P2_19500101_20241016.stm
4,BFG-Niederwerth-1-weighable,BFG_Nw,50.39428,7.60313,66,0.5-0.66,0.58,1998,2005,NA,0,8,/home/xosto002/Beachelor_thesis/BFG_Nw/BFG-Niederwerth-1-weighable/BFG-Nw_BFG-Nw_BFG-Niederwerth-1-weighable_sm_0.500000_0.660000_TRIME-ES-P2-B_19500101_20241016.stm
6,BFG-Niederwerth-1-weighable,BFG_Nw,50.39428,7.60313,66,0.85-0.85,0.85,2004,2021,NA,0,18,/home/xosto002/Beachelor_thesis/BFG_Nw/BFG-Niederwerth-1-weighable/BFG-Nw_BFG-Nw_BFG-Niederwerth-1-weighable_sm_0.850000_0.850000_TRIME-ES-P2_19500101_20241016.stm
7,BFG-Niederwerth-1-weighable,BFG_Nw,50.39428,7.60313,66,0.85-0.85,0.85,1999,2004,NA,0,6,/home/xosto002/Beachelor_thesis/BFG_Nw/BFG-Niederwerth-1-weighable/BFG-Nw_BFG-Nw_BFG-Niederwerth-1-weighable_sm_0.850000_0.850000_TRIME-ES-P2-B_19500101_20241016.stm
9,BFG-Niederwerth-1-weighable,BFG_Nw,50.39428,7.60313,66,1.05-1.05,1.05,1998,2021,NA,0,24,/home/xosto002/Beachelor_thesis/BFG_Nw/BFG-Niederwerth-1-weighable/BFG-Nw_BFG-Nw_BFG-Niederwerth-1-weighable_sm_1.050000_1.050000_TRIME-ES-P2_19500101_20241016.stm
91,ChiaravalleCentrale,CALABRIA,38.671,16.409,714,0.3-0.3,0.3,2001,2012,2007,8.333333333,11,/home/xosto002/Beachelor_thesis/CALABRIA/ChiaravalleCentrale/CALABRIA_CALABRIA_ChiaravalleCentrale_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm
92,ChiaravalleCentrale,CALABRIA,38.671,16.409,714,0.6-0.6,0.6,2001,2012,2007,8.333333333,11,/home/xosto002/Beachelor_thesis/CALABRIA/ChiaravalleCentrale/CALABRIA_CALABRIA_ChiaravalleCentrale_sm_0.600000_0.600000_ThetaProbe-ML2X_19500101_20241016.stm
93,ChiaravalleCentrale,CALABRIA,38.671,16.409,714,0.9-0.9,0.9,2001,2012,2007,8.333333333,11,/home/xosto002/Beachelor_thesis/CALABRIA/ChiaravalleCentrale/CALABRIA_CALABRIA_ChiaravalleCentrale_sm_0.900000_0.900000_ThetaProbe-ML2X_19500101_20241016.stm
94,Fitterizzi,CALABRIA,39.52,16.141,184,0.3-0.3,0.3,2001,2012,NA,0,12,/home/xosto002/Beachelor_thesis/CALABRIA/Fitterizzi/CALABRIA_CALABRIA_Fitterizzi_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm
95,Fitterizzi,CALABRIA,39.52,16.141,184,0.6-0.6,0.6,2001,2012,NA,0,12,/home/xosto002/Beachelor_thesis/CALABRIA/Fitterizzi/CALABRIA_CALABRIA_Fitterizzi_sm_0.600000_0.600000_ThetaProbe-ML2X_19500101_20241016.stm
96,Fitterizzi,CALABRIA,39.52,16.141,184,0.9-0.9,0.9,2001,2008,NA,0,8,C:/Users/Ognjen/Desktop/Beachelor thesis/Beachelor_thesis/Beachelor_thesis/CALABRIA/Fitterizzi/CALABRIA_CALABRIA_Fitterizzi_sm_0.900000_0.900000_ThetaProbe-ML2X_19500101_20241016.stm
97,Mongrassano,CALABRIA,39.534,16.216,76,0.3-0.3,0.3,2001,2011,NA,0,11,/home/xosto002/Beachelor_thesis/CALABRIA/Mongrassano/CALABRIA_CALABRIA_Mongrassano_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm
98,Mongrassano,CALABRIA,39.534,16.216,76,0.6-0.6,0.6,2001,2011,NA,0,11,/home/xosto002/Beachelor_thesis/CALABRIA/Mongrassano/CALABRIA_CALABRIA_Mongrassano_sm_0.600000_0.600000_ThetaProbe-ML2X_19500101_20241016.stm
99,Mongrassano,CALABRIA,39.534,16.216,76,0.9-0.9,0.9,2001,2011,NA,0,11,/home/xosto002/Beachelor_thesis/CALABRIA/Mongrassano/CALABRIA_CALABRIA_Mongrassano_sm_0.900000_0.900000_ThetaProbe-ML2X_19500101_20241016.stm
100,Satriano,CALABRIA,38.675,16.543,10,0.3-0.3,0.3,2001,2012,NA,0,12,/home/xosto002/Beachelor_thesis/CALABRIA/Satriano/CALABRIA_CALABRIA_Satriano_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm
101,Satriano,CALABRIA,38.675,16.543,10,0.6-0.6,0.6,2001,2012,NA,0,12,/home/xosto002/Beachelor_thesis/CALABRIA/Satriano/CALABRIA_CALABRIA_Satriano_sm_0.600000_0.600000_ThetaProbe-ML2X_19500101_20241016.stm
102,Satriano,CALABRIA,38.675,16.543,10,0.9-0.9,0.9,2001,2012,NA,0,12,/home/xosto002/Beachelor_thesis/CALABRIA/Satriano/CALABRIA_CALABRIA_Satriano_sm_0.900000_0.900000_ThetaProbe-ML2X_19500101_20241016.stm
103,Torano,CALABRIA,39.5,16.211,97,0.3-0.3,0.3,2001,2012,NA,0,12,/home/xosto002/Beachelor_thesis/CALABRIA/Torano/CALABRIA_CALABRIA_Torano_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm
104,Torano,CALABRIA,39.5,16.211,97,0.6-0.6,0.6,2001,2012,NA,0,12,/home/xosto002/Beachelor_thesis/CALABRIA/Torano/CALABRIA_CALABRIA_Torano_sm_0.600000_0.600000_ThetaProbe-ML2X_19500101_20241016.stm
105,Torano,CALABRIA,39.5,16.211,97,0.9-0.9,0.9,2001,2012,NA,0,12,/home/xosto002/Beachelor_thesis/CALABRIA/Torano/CALABRIA_CALABRIA_Torano_sm_0.900000_0.900000_ThetaProbe-ML2X_19500101_20241016.stm
106,Bagnoli,CAMPANIA,40.828,15.073,745,0.3-0.3,0.3,2000,2012,2009,7.692307692,12,/home/xosto002/Beachelor_thesis/CAMPANIA/Bagnoli/CAMPANIA_CAMPANIA_Bagnoli_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm
107,Melizzano,CAMPANIA,41.169,14.5,206,0.3-0.3,0.3,2000,2012,2009,7.692307692,12,/home/xosto002/Beachelor_thesis/CAMPANIA/Melizzano/CAMPANIA_CAMPANIA_Melizzano_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm
108,AliceHolt,COSMOS-UK,51.15355,-0.85823,80,0-0.3,0.15,2015,2022,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/AliceHolt/COSMOS-UK_COSMOS-UK_AliceHolt_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
109,AliceHolt,COSMOS-UK,51.15355,-0.85823,80,0.1-0.1,0.1,2015,2023,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/AliceHolt/COSMOS-UK_COSMOS-UK_AliceHolt_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
110,AliceHolt,COSMOS-UK,51.15355,-0.85823,80,0.1-0.1,0.1,2015,2023,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/AliceHolt/COSMOS-UK_COSMOS-UK_AliceHolt_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
114,BickleyHall,COSMOS-UK,53.02635,-2.70053,78,0-0.3,0.15,2015,2022,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/BickleyHall/COSMOS-UK_COSMOS-UK_BickleyHall_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
115,BickleyHall,COSMOS-UK,53.02635,-2.70053,78,0.1-0.1,0.1,2015,2023,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/BickleyHall/COSMOS-UK_COSMOS-UK_BickleyHall_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
116,BickleyHall,COSMOS-UK,53.02635,-2.70053,78,0.1-0.1,0.1,2015,2023,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/BickleyHall/COSMOS-UK_COSMOS-UK_BickleyHall_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
117,BunnyPark,COSMOS-UK,52.86073,-1.12685,39,0-0.3,0.15,2015,2022,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/BunnyPark/COSMOS-UK_COSMOS-UK_BunnyPark_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
118,BunnyPark,COSMOS-UK,52.86073,-1.12685,39,0.1-0.1,0.1,2015,2023,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/BunnyPark/COSMOS-UK_COSMOS-UK_BunnyPark_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
119,BunnyPark,COSMOS-UK,52.86073,-1.12685,39,0.1-0.1,0.1,2015,2023,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/BunnyPark/COSMOS-UK_COSMOS-UK_BunnyPark_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
120,Cardington,COSMOS-UK,52.1056,-0.42464,29,0-0.3,0.15,2015,2022,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Cardington/COSMOS-UK_COSMOS-UK_Cardington_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
121,Cardington,COSMOS-UK,52.1056,-0.42464,29,0.1-0.1,0.1,2015,2023,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/Cardington/COSMOS-UK_COSMOS-UK_Cardington_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
122,Cardington,COSMOS-UK,52.1056,-0.42464,29,0.1-0.1,0.1,2015,2023,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/Cardington/COSMOS-UK_COSMOS-UK_Cardington_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
123,ChimneyMeadows,COSMOS-UK,51.70802,-1.47877,65,0-0.3,0.15,2013,2022,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/ChimneyMeadows/COSMOS-UK_COSMOS-UK_ChimneyMeadows_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
126,ChimneyMeadows,COSMOS-UK,51.70802,-1.47877,65,0.1-0.1,0.1,2013,2023,NA,0,11,/home/xosto002/Beachelor_thesis/COSMOS-UK/ChimneyMeadows/COSMOS-UK_COSMOS-UK_ChimneyMeadows_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
127,ChimneyMeadows,COSMOS-UK,51.70802,-1.47877,65,0.1-0.1,0.1,2013,2023,NA,0,11,/home/xosto002/Beachelor_thesis/COSMOS-UK/ChimneyMeadows/COSMOS-UK_COSMOS-UK_ChimneyMeadows_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
134,ChobhamCommon,COSMOS-UK,51.36795,-0.59748,47,0-0.3,0.15,2015,2022,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/ChobhamCommon/COSMOS-UK_COSMOS-UK_ChobhamCommon_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
135,ChobhamCommon,COSMOS-UK,51.36795,-0.59748,47,0.1-0.1,0.1,2015,2023,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/ChobhamCommon/COSMOS-UK_COSMOS-UK_ChobhamCommon_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
136,ChobhamCommon,COSMOS-UK,51.36795,-0.59748,47,0.1-0.1,0.1,2015,2022,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/ChobhamCommon/COSMOS-UK_COSMOS-UK_ChobhamCommon_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
154,CwmGarw,COSMOS-UK,51.95136,-4.74658,299,0-0.3,0.15,2016,2022,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/CwmGarw/COSMOS-UK_COSMOS-UK_CwmGarw_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
155,CwmGarw,COSMOS-UK,51.95136,-4.74658,299,0.05-0.05,0.05,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/CwmGarw/COSMOS-UK_COSMOS-UK_CwmGarw_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm
156,CwmGarw,COSMOS-UK,51.95136,-4.74658,299,0.05-0.05,0.05,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/CwmGarw/COSMOS-UK_COSMOS-UK_CwmGarw_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm
157,CwmGarw,COSMOS-UK,51.95136,-4.74658,299,0.1-0.1,0.1,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/CwmGarw/COSMOS-UK_COSMOS-UK_CwmGarw_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
158,CwmGarw,COSMOS-UK,51.95136,-4.74658,299,0.1-0.1,0.1,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/CwmGarw/COSMOS-UK_COSMOS-UK_CwmGarw_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
159,CwmGarw,COSMOS-UK,51.95136,-4.74658,299,0.15-0.15,0.15,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/CwmGarw/COSMOS-UK_COSMOS-UK_CwmGarw_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm
160,CwmGarw,COSMOS-UK,51.95136,-4.74658,299,0.15-0.15,0.15,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/CwmGarw/COSMOS-UK_COSMOS-UK_CwmGarw_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm
161,CwmGarw,COSMOS-UK,51.95136,-4.74658,299,0.25-0.25,0.25,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/CwmGarw/COSMOS-UK_COSMOS-UK_CwmGarw_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm
162,CwmGarw,COSMOS-UK,51.95136,-4.74658,299,0.25-0.25,0.25,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/CwmGarw/COSMOS-UK_COSMOS-UK_CwmGarw_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm
163,CwmGarw,COSMOS-UK,51.95136,-4.74658,299,0.5-0.5,0.5,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/CwmGarw/COSMOS-UK_COSMOS-UK_CwmGarw_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm
164,CwmGarw,COSMOS-UK,51.95136,-4.74658,299,0.5-0.5,0.5,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/CwmGarw/COSMOS-UK_COSMOS-UK_CwmGarw_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm
168,Elmsett,COSMOS-UK,52.09465,0.99307,76,0-0.3,0.15,2016,2022,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Elmsett/COSMOS-UK_COSMOS-UK_Elmsett_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
169,Elmsett,COSMOS-UK,52.09465,0.99307,76,0.05-0.05,0.05,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Elmsett/COSMOS-UK_COSMOS-UK_Elmsett_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm
170,Elmsett,COSMOS-UK,52.09465,0.99307,76,0.05-0.05,0.05,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Elmsett/COSMOS-UK_COSMOS-UK_Elmsett_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm
171,Elmsett,COSMOS-UK,52.09465,0.99307,76,0.1-0.1,0.1,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Elmsett/COSMOS-UK_COSMOS-UK_Elmsett_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
172,Elmsett,COSMOS-UK,52.09465,0.99307,76,0.1-0.1,0.1,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Elmsett/COSMOS-UK_COSMOS-UK_Elmsett_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
173,Elmsett,COSMOS-UK,52.09465,0.99307,76,0.15-0.15,0.15,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Elmsett/COSMOS-UK_COSMOS-UK_Elmsett_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm
174,Elmsett,COSMOS-UK,52.09465,0.99307,76,0.15-0.15,0.15,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Elmsett/COSMOS-UK_COSMOS-UK_Elmsett_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm
175,Elmsett,COSMOS-UK,52.09465,0.99307,76,0.25-0.25,0.25,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Elmsett/COSMOS-UK_COSMOS-UK_Elmsett_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm
176,Elmsett,COSMOS-UK,52.09465,0.99307,76,0.25-0.25,0.25,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Elmsett/COSMOS-UK_COSMOS-UK_Elmsett_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm
177,Elmsett,COSMOS-UK,52.09465,0.99307,76,0.5-0.5,0.5,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Elmsett/COSMOS-UK_COSMOS-UK_Elmsett_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm
178,Elmsett,COSMOS-UK,52.09465,0.99307,76,0.5-0.5,0.5,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Elmsett/COSMOS-UK_COSMOS-UK_Elmsett_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm
179,Euston,COSMOS-UK,52.33639,0.79592,18,0-0.3,0.15,2016,2022,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Euston/COSMOS-UK_COSMOS-UK_Euston_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
180,Euston,COSMOS-UK,52.33639,0.79592,18,0.05-0.05,0.05,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Euston/COSMOS-UK_COSMOS-UK_Euston_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm
181,Euston,COSMOS-UK,52.33639,0.79592,18,0.05-0.05,0.05,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Euston/COSMOS-UK_COSMOS-UK_Euston_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm
182,Euston,COSMOS-UK,52.33639,0.79592,18,0.1-0.1,0.1,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Euston/COSMOS-UK_COSMOS-UK_Euston_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
183,Euston,COSMOS-UK,52.33639,0.79592,18,0.1-0.1,0.1,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Euston/COSMOS-UK_COSMOS-UK_Euston_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
184,Euston,COSMOS-UK,52.33639,0.79592,18,0.15-0.15,0.15,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Euston/COSMOS-UK_COSMOS-UK_Euston_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm
185,Euston,COSMOS-UK,52.33639,0.79592,18,0.15-0.15,0.15,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Euston/COSMOS-UK_COSMOS-UK_Euston_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm
186,Euston,COSMOS-UK,52.33639,0.79592,18,0.25-0.25,0.25,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Euston/COSMOS-UK_COSMOS-UK_Euston_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm
187,Euston,COSMOS-UK,52.33639,0.79592,18,0.25-0.25,0.25,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Euston/COSMOS-UK_COSMOS-UK_Euston_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm
188,Euston,COSMOS-UK,52.33639,0.79592,18,0.5-0.5,0.5,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Euston/COSMOS-UK_COSMOS-UK_Euston_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm
189,Euston,COSMOS-UK,52.33639,0.79592,18,0.5-0.5,0.5,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Euston/COSMOS-UK_COSMOS-UK_Euston_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm
190,Fincham,COSMOS-UK,52.61777,0.51073,15,0-0.3,0.15,2017,2022,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/Fincham/COSMOS-UK_COSMOS-UK_Fincham_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
191,Fincham,COSMOS-UK,52.61777,0.51073,15,0.05-0.05,0.05,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Fincham/COSMOS-UK_COSMOS-UK_Fincham_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm
192,Fincham,COSMOS-UK,52.61777,0.51073,15,0.05-0.05,0.05,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Fincham/COSMOS-UK_COSMOS-UK_Fincham_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm
193,Fincham,COSMOS-UK,52.61777,0.51073,15,0.1-0.1,0.1,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Fincham/COSMOS-UK_COSMOS-UK_Fincham_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
194,Fincham,COSMOS-UK,52.61777,0.51073,15,0.1-0.1,0.1,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Fincham/COSMOS-UK_COSMOS-UK_Fincham_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
195,Fincham,COSMOS-UK,52.61777,0.51073,15,0.15-0.15,0.15,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Fincham/COSMOS-UK_COSMOS-UK_Fincham_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm
196,Fincham,COSMOS-UK,52.61777,0.51073,15,0.15-0.15,0.15,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Fincham/COSMOS-UK_COSMOS-UK_Fincham_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm
197,Fincham,COSMOS-UK,52.61777,0.51073,15,0.25-0.25,0.25,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Fincham/COSMOS-UK_COSMOS-UK_Fincham_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm
198,Fincham,COSMOS-UK,52.61777,0.51073,15,0.25-0.25,0.25,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Fincham/COSMOS-UK_COSMOS-UK_Fincham_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm
199,Fincham,COSMOS-UK,52.61777,0.51073,15,0.5-0.5,0.5,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Fincham/COSMOS-UK_COSMOS-UK_Fincham_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm
200,Fincham,COSMOS-UK,52.61777,0.51073,15,0.5-0.5,0.5,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Fincham/COSMOS-UK_COSMOS-UK_Fincham_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm
202,Fivemiletown,COSMOS-UK,54.2985,-7.29186,174,0.05-0.05,0.05,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/Fivemiletown/COSMOS-UK_COSMOS-UK_Fivemiletown_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm
203,Fivemiletown,COSMOS-UK,54.2985,-7.29186,174,0.05-0.05,0.05,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/Fivemiletown/COSMOS-UK_COSMOS-UK_Fivemiletown_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm
204,Fivemiletown,COSMOS-UK,54.2985,-7.29186,174,0.1-0.1,0.1,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/Fivemiletown/COSMOS-UK_COSMOS-UK_Fivemiletown_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
205,Fivemiletown,COSMOS-UK,54.2985,-7.29186,174,0.1-0.1,0.1,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/Fivemiletown/COSMOS-UK_COSMOS-UK_Fivemiletown_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
206,Fivemiletown,COSMOS-UK,54.2985,-7.29186,174,0.15-0.15,0.15,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/Fivemiletown/COSMOS-UK_COSMOS-UK_Fivemiletown_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm
207,Fivemiletown,COSMOS-UK,54.2985,-7.29186,174,0.15-0.15,0.15,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/Fivemiletown/COSMOS-UK_COSMOS-UK_Fivemiletown_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm
208,Fivemiletown,COSMOS-UK,54.2985,-7.29186,174,0.25-0.25,0.25,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/Fivemiletown/COSMOS-UK_COSMOS-UK_Fivemiletown_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm
209,Fivemiletown,COSMOS-UK,54.2985,-7.29186,174,0.25-0.25,0.25,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/Fivemiletown/COSMOS-UK_COSMOS-UK_Fivemiletown_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm
210,Fivemiletown,COSMOS-UK,54.2985,-7.29186,174,0.5-0.5,0.5,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/Fivemiletown/COSMOS-UK_COSMOS-UK_Fivemiletown_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm
211,Fivemiletown,COSMOS-UK,54.2985,-7.29186,174,0.5-0.5,0.5,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/Fivemiletown/COSMOS-UK_COSMOS-UK_Fivemiletown_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm
